backend,path,tiles,format,bytes_per_elem,op,n,ns_per_elem,elems_per_s,mb_per_s,reps,seconds
software,host,0,fp32,4,cmple,8192,101.4223,9859763,118.3,151,0.1255
software,host,0,fp32,4,cmpeq,8192,84.2988,11862563,142.4,181,0.1250
software,host,0,fp32,4,select,8192,38.0730,26265334,420.2,400,0.1248
software,host,0,fp32,4,iand,8192,31.8934,31354435,376.3,480,0.1254
software,host,0,fp32,4,ior,8192,32.3847,30878776,370.5,473,0.1255
software,host,0,fp32,4,ixor,8192,31.8189,31427836,377.1,479,0.1249
software,host,0,fp32,4,iadd,8192,37.9594,26343949,316.1,405,0.1259
software,host,0,fp32,4,isub,8192,47.4900,21057052,252.7,322,0.1253
software,host,0,fp32,4,ishl,8192,43.7674,22848046,274.2,343,0.1230
software,host,0,fp32,4,ishr,8192,36.2706,27570537,330.8,427,0.1269
software,host,0,fp32,4,icmplt,8192,44.6023,22420351,269.0,343,0.1253
software,host,0,fp32,4,add,8192,294.4328,3396361,40.8,52,0.1254
software,host,0,fp32,4,sub,8192,306.7678,3259794,39.1,50,0.1257
software,host,0,fp32,4,mul,8192,229.2052,4362902,52.4,64,0.1202
software,host,0,fp32,4,fma,8192,266.0133,3759211,60.1,58,0.1264
device,host,1,fp32,4,abs,8192,19.4338,51456729,411.7,934,0.1487
device,host,1,fp32,4,neg,8192,19.9220,50195842,401.6,749,0.1222
device,host,1,fp32,4,copysign,8192,19.8923,50270814,603.2,765,0.1247
device,host,1,fp32,4,min,8192,19.8176,50460306,605.5,772,0.1253
device,host,1,fp32,4,max,8192,19.7994,50506662,606.1,772,0.1252
device,host,1,fp32,4,minnum,8192,19.8119,50474634,605.7,770,0.1250
device,host,1,fp32,4,maxnum,8192,19.8517,50373609,604.5,770,0.1252
device,host,1,fp32,4,cmplt,8192,19.8170,50461630,605.5,769,0.1248
device,host,1,fp32,4,cmple,8192,19.7997,50505786,606.1,771,0.1251
device,host,1,fp32,4,cmpeq,8192,19.9032,50243290,602.9,771,0.1257
device,host,1,fp32,4,select,8192,19.8256,50439723,807.0,770,0.1251
device,host,1,fp32,4,iand,8192,19.8069,50487400,605.8,771,0.1251
device,host,1,fp32,4,ior,8192,19.8507,50376134,604.5,772,0.1255
device,host,1,fp32,4,ixor,8192,19.8507,50376142,604.5,767,0.1247
device,host,1,fp32,4,iadd,8192,19.8490,50380328,604.6,770,0.1252
device,host,1,fp32,4,isub,8192,19.8305,50427423,605.1,769,0.1249
device,host,1,fp32,4,ishl,8192,19.9035,50242512,602.9,770,0.1255
device,host,1,fp32,4,ishr,8192,19.8710,50324539,603.9,767,0.1249
device,host,1,fp32,4,icmplt,8192,19.8651,50339647,604.1,771,0.1255
device,host,1,fp32,4,add,8192,19.7939,50520550,606.2,770,0.1249
device,host,1,fp32,4,sub,8192,19.8004,50504139,606.0,771,0.1251
device,host,1,fp32,4,mul,8192,19.8253,50440583,605.3,773,0.1255
device,host,1,fp32,4,fma,8192,19.9044,50240063,803.8,772,0.1259
device,resident,1,fp32,4,abs,8192,4.8515,206122117,1649.0,3061,0.1217
device,resident,1,fp32,4,neg,8192,4.6818,213594578,1708.8,3163,0.1213
device,resident,1,fp32,4,copysign,8192,4.5301,220746653,2649.0,3252,0.1207
device,resident,1,fp32,4,min,8192,4.4134,226582065,2719.0,3383,0.1223
device,resident,1,fp32,4,max,8192,4.3976,227397673,2728.8,3469,0.1250
device,resident,1,fp32,4,minnum,8192,4.4207,226208662,2714.5,3394,0.1229
device,resident,1,fp32,4,maxnum,8192,4.4113,226688054,2720.3,3425,0.1238
device,resident,1,fp32,4,cmplt,8192,4.3826,228176424,2738.1,3414,0.1226
device,resident,1,fp32,4,cmple,8192,4.3815,228233918,2738.8,3479,0.1249
device,resident,1,fp32,4,cmpeq,8192,4.3738,228632865,2743.6,3395,0.1216
device,resident,1,fp32,4,select,8192,4.3632,229189548,3667.0,3485,0.1246
device,resident,1,fp32,4,iand,8192,4.5620,219201976,2630.4,3468,0.1296
device,resident,1,fp32,4,ior,8192,5.3628,186471451,2237.7,2690,0.1182
device,resident,1,fp32,4,ixor,8192,5.3389,187303687,2247.6,2838,0.1241
device,resident,1,fp32,4,iadd,8192,5.3375,187354406,2248.3,2852,0.1247
device,resident,1,fp32,4,isub,8192,5.3433,187149037,2245.8,2862,0.1253
device,resident,1,fp32,4,ishl,8192,5.3387,187312815,2247.8,2849,0.1246
device,resident,1,fp32,4,ishr,8192,5.3366,187386302,2248.6,2854,0.1248
device,resident,1,fp32,4,icmplt,8192,5.3312,187573567,2250.9,2858,0.1248
device,resident,1,fp32,4,add,8192,5.3395,187283679,2247.4,2854,0.1248
device,resident,1,fp32,4,sub,8192,5.3539,186779580,2241.4,2862,0.1255
device,resident,1,fp32,4,mul,8192,5.3425,187179588,2246.2,2841,0.1243
device,resident,1,fp32,4,fma,8192,5.3211,187931692,3006.9,2864,0.1248
device,host,4,fp32,4,abs,8192,32.4142,30850651,246.8,454,0.1206
device,host,4,fp32,4,neg,8192,32.0421,31208922,249.7,453,0.1189
device,host,4,fp32,4,copysign,8192,31.8850,31362742,376.4,479,0.1251
device,host,4,fp32,4,min,8192,32.6409,30636416,367.6,482,0.1289
device,host,4,fp32,4,max,8192,41.5946,24041599,288.5,388,0.1322
device,host,4,fp32,4,minnum,8192,42.9802,23266527,279.2,356,0.1253
device,host,4,fp32,4,maxnum,8192,52.3667,19096111,229.2,348,0.1493
device,host,4,fp32,4,cmplt,8192,54.4582,18362699,220.4,282,0.1258
device,host,4,fp32,4,cmple,8192,54.5076,18346055,220.2,282,0.1259
device,host,4,fp32,4,cmpeq,8192,54.5148,18343655,220.1,280,0.1250
device,host,4,fp32,4,select,8192,54.3438,18401349,294.4,280,0.1247
device,host,4,fp32,4,iand,8192,54.4376,18369644,220.4,281,0.1253
device,host,4,fp32,4,ior,8192,54.0579,18498670,222.0,282,0.1249
device,host,4,fp32,4,ixor,8192,54.1371,18471624,221.7,280,0.1242
device,host,4,fp32,4,iadd,8192,54.3343,18404564,220.9,281,0.1251
device,host,4,fp32,4,isub,8192,54.4493,18365707,220.4,282,0.1258
device,host,4,fp32,4,ishl,8192,54.3700,18392494,220.7,280,0.1247
device,host,4,fp32,4,ishr,8192,54.3500,18399248,220.8,282,0.1256
device,host,4,fp32,4,icmplt,8192,54.4059,18380359,220.6,280,0.1248
device,host,4,fp32,4,add,8192,51.3744,19464957,233.6,281,0.1183
device,host,4,fp32,4,sub,8192,31.3662,31881453,382.6,408,0.1048
device,host,4,fp32,4,mul,8192,30.5101,32776044,393.3,501,0.1252
device,host,4,fp32,4,fma,8192,30.5178,32767809,524.3,501,0.1253
device,resident,4,fp32,4,abs,8192,8.1984,121974741,975.8,1865,0.1253
device,resident,4,fp32,4,neg,8192,8.1269,123048219,984.4,1858,0.1237
device,resident,4,fp32,4,copysign,8192,8.0222,124654001,1495.8,1881,0.1236
device,resident,4,fp32,4,min,8192,7.9700,125470266,1505.6,1892,0.1235
device,resident,4,fp32,4,max,8192,7.8897,126746938,1521.0,1921,0.1242
device,resident,4,fp32,4,minnum,8192,7.8715,127041147,1524.5,1936,0.1248
device,resident,4,fp32,4,maxnum,8192,7.8788,126922946,1523.1,1945,0.1255
device,resident,4,fp32,4,cmplt,8192,7.9395,125952474,1511.4,1918,0.1247
device,resident,4,fp32,4,cmple,8192,7.9235,126206760,1514.5,1908,0.1238
device,resident,4,fp32,4,cmpeq,8192,7.9328,126058459,1512.7,1924,0.1250
device,resident,4,fp32,4,select,8192,7.9922,125122271,2002.0,1924,0.1260
device,resident,4,fp32,4,iand,8192,7.9257,126172040,1514.1,1912,0.1241
device,resident,4,fp32,4,ior,8192,8.1003,123452312,1481.4,1909,0.1267
device,resident,4,fp32,4,ixor,8192,8.2365,121410246,1456.9,1843,0.1244
device,resident,4,fp32,4,iadd,8192,8.2681,120947199,1451.4,1849,0.1252
device,resident,4,fp32,4,isub,8192,8.2196,121659891,1459.9,1847,0.1244
device,resident,4,fp32,4,ishl,8192,8.2208,121643374,1459.7,1857,0.1251
device,resident,4,fp32,4,ishr,8192,8.2337,121452522,1457.4,1853,0.1250
device,resident,4,fp32,4,icmplt,8192,8.2027,121911661,1462.9,1844,0.1239
device,resident,4,fp32,4,add,8192,8.1990,121966191,1463.6,1853,0.1245
device,resident,4,fp32,4,sub,8192,8.2036,121898015,1462.8,1831,0.1231
device,resident,4,fp32,4,mul,8192,8.2252,121578080,1458.9,1836,0.1237
device,resident,4,fp32,4,fma,8192,8.2686,120938908,1935.0,1851,0.1254
software,host,0,fp32,4,abs,16384,34.7149,28806100,230.4,192,0.1092
software,host,0,fp32,4,neg,16384,40.6660,24590572,196.7,189,0.1259
software,host,0,fp32,4,copysign,16384,41.1906,24277385,291.3,186,0.1255
software,host,0,fp32,4,min,16384,79.7208,12543777,150.5,96,0.1254
software,host,0,fp32,4,max,16384,79.6755,12550912,150.6,96,0.1253
software,host,0,fp32,4,minnum,16384,79.9841,12502488,150.0,96,0.1258
software,host,0,fp32,4,maxnum,16384,80.5328,12417304,149.0,96,0.1267
software,host,0,fp32,4,cmplt,16384,100.2235,9977701,119.7,64,0.1051
software,host,0,fp32,4,cmple,16384,101.2958,9872080,118.5,64,0.1062
software,host,0,fp32,4,cmpeq,16384,84.0356,11899715,142.8,91,0.1253
software,host,0,fp32,4,select,16384,38.2223,26162759,418.6,200,0.1252
software,host,0,fp32,4,iand,16384,32.4326,30833181,370.0,239,0.1270
software,host,0,fp32,4,ior,16384,32.4495,30817144,369.8,236,0.1255
software,host,0,fp32,4,ixor,16384,32.2664,30992038,371.9,239,0.1263
software,host,0,fp32,4,iadd,16384,37.8884,26393272,316.7,202,0.1254
software,host,0,fp32,4,isub,16384,47.4662,21067617,252.8,161,0.1252
software,host,0,fp32,4,ishl,16384,44.0662,22693133,272.3,175,0.1263
software,host,0,fp32,4,ishr,16384,35.8451,27897833,334.8,212,0.1245
software,host,0,fp32,4,icmplt,16384,45.1578,22144562,265.7,170,0.1258
software,host,0,fp32,4,add,16384,295.4713,3384424,40.6,26,0.1259
software,host,0,fp32,4,sub,16384,307.0752,3256532,39.1,25,0.1258
software,host,0,fp32,4,mul,16384,227.7269,4391224,52.7,34,0.1269
software,host,0,fp32,4,fma,16384,266.0906,3758118,60.1,29,0.1264
device,host,1,fp32,4,abs,16384,11.1122,89991439,719.9,713,0.1298
device,host,1,fp32,4,neg,16384,11.3625,88009105,704.1,672,0.1251
device,host,1,fp32,4,copysign,16384,11.3563,88056535,1056.7,673,0.1252
device,host,1,fp32,4,min,16384,11.3490,88113767,1057.4,673,0.1251
device,host,1,fp32,4,max,16384,11.3365,88210311,1058.5,673,0.1250
device,host,1,fp32,4,minnum,16384,11.3337,88232379,1058.8,673,0.1250
device,host,1,fp32,4,maxnum,16384,11.3161,88369572,1060.4,673,0.1248
device,host,1,fp32,4,cmplt,16384,11.3289,88269698,1059.2,674,0.1251
device,host,1,fp32,4,cmple,16384,11.6784,85627898,1027.5,675,0.1292
device,host,1,fp32,4,cmpeq,16384,13.0980,76347468,916.2,603,0.1294
device,host,1,fp32,4,select,16384,13.1408,76098963,1217.6,582,0.1253
device,host,1,fp32,4,iand,16384,13.1609,75982742,911.8,581,0.1253
device,host,1,fp32,4,ior,16384,13.1327,76145855,913.8,582,0.1252
device,host,1,fp32,4,ixor,16384,13.1169,76237468,914.8,581,0.1249
device,host,1,fp32,4,iadd,16384,13.1014,76327559,915.9,581,0.1247
device,host,1,fp32,4,isub,16384,13.1176,76233362,914.8,582,0.1251
device,host,1,fp32,4,ishl,16384,13.1226,76204217,914.5,581,0.1249
device,host,1,fp32,4,ishr,16384,13.1324,76147295,913.8,581,0.1250
device,host,1,fp32,4,icmplt,16384,13.1337,76140287,913.7,580,0.1248
device,host,1,fp32,4,add,16384,13.1623,75974688,911.7,579,0.1249
device,host,1,fp32,4,sub,16384,13.1555,76013978,912.2,578,0.1246
device,host,1,fp32,4,mul,16384,13.1734,75910500,910.9,579,0.1250
device,host,1,fp32,4,fma,16384,13.1688,75936999,1215.0,580,0.1251
device,resident,1,fp32,4,abs,16384,3.0198,331152206,2649.2,2372,0.1174
device,resident,1,fp32,4,neg,16384,2.8774,347536734,2780.3,2588,0.1220
device,resident,1,fp32,4,copysign,16384,3.4000,294114694,3529.4,2693,0.1500
device,resident,1,fp32,4,min,16384,3.4524,289653643,3475.8,2248,0.1272
device,resident,1,fp32,4,max,16384,3.4012,294017235,3528.2,2229,0.1242
device,resident,1,fp32,4,minnum,16384,3.5140,284573199,3414.9,2210,0.1272
device,resident,1,fp32,4,maxnum,16384,3.5366,282761036,3393.1,2156,0.1249
device,resident,1,fp32,4,cmplt,16384,3.5392,282548054,3390.6,2149,0.1246
device,resident,1,fp32,4,cmple,16384,3.5338,282985070,3395.8,2153,0.1247
device,resident,1,fp32,4,cmpeq,16384,3.5360,282807487,3393.7,2153,0.1247
device,resident,1,fp32,4,select,16384,3.5370,282724413,4523.6,2156,0.1249
device,resident,1,fp32,4,iand,16384,3.5511,281606716,3379.3,2155,0.1254
device,resident,1,fp32,4,ior,16384,3.5507,281633935,3379.6,2147,0.1249
device,resident,1,fp32,4,ixor,16384,3.5364,282770495,3393.2,2149,0.1245
device,resident,1,fp32,4,iadd,16384,3.5299,283293794,3399.5,2152,0.1245
device,resident,1,fp32,4,isub,16384,3.5294,283332315,3400.0,2163,0.1251
device,resident,1,fp32,4,ishl,16384,3.5276,283478759,3401.7,2171,0.1255
device,resident,1,fp32,4,ishr,16384,3.5300,283289308,3399.5,2159,0.1249
device,resident,1,fp32,4,icmplt,16384,3.5317,283149589,3397.8,2163,0.1252
device,resident,1,fp32,4,add,16384,3.5337,282990728,3395.9,2152,0.1246
device,resident,1,fp32,4,sub,16384,3.5317,283152965,3397.8,2162,0.1251
device,resident,1,fp32,4,mul,16384,3.5381,282640473,3391.7,2161,0.1253
device,resident,1,fp32,4,fma,16384,3.5342,282949828,4527.2,2150,0.1245
device,host,4,fp32,4,abs,16384,19.1677,52171026,417.4,428,0.1344
device,host,4,fp32,4,neg,16384,25.6965,38915838,311.3,336,0.1415
device,host,4,fp32,4,copysign,16384,29.8825,33464432,401.6,277,0.1356
device,host,4,fp32,4,min,16384,28.0538,35645809,427.7,277,0.1273
device,host,4,fp32,4,max,16384,29.8216,33532738,402.4,255,0.1246
device,host,4,fp32,4,minnum,16384,29.8170,33537929,402.5,256,0.1251
device,host,4,fp32,4,maxnum,16384,29.9631,33374335,400.5,256,0.1257
device,host,4,fp32,4,cmplt,16384,29.8087,33547283,402.6,258,0.1260
device,host,4,fp32,4,cmple,16384,29.8497,33501189,402.0,256,0.1252
device,host,4,fp32,4,cmpeq,16384,29.9157,33427266,401.1,255,0.1250
device,host,4,fp32,4,select,16384,29.8696,33478883,535.7,255,0.1248
device,host,4,fp32,4,iand,16384,29.9212,33421098,401.1,256,0.1255
device,host,4,fp32,4,ior,16384,29.9816,33353749,400.2,257,0.1262
device,host,4,fp32,4,ixor,16384,30.4971,32790016,393.5,257,0.1284
device,host,4,fp32,4,iadd,16384,30.9592,32300550,387.6,243,0.1233
device,host,4,fp32,4,isub,16384,31.3961,31851076,382.2,243,0.1250
device,host,4,fp32,4,ishl,16384,32.3300,30930988,371.2,237,0.1255
device,host,4,fp32,4,ishr,16384,32.2944,30965089,371.6,236,0.1249
device,host,4,fp32,4,icmplt,16384,32.4085,30856145,370.3,238,0.1264
device,host,4,fp32,4,add,16384,32.2253,31031540,372.4,236,0.1246
device,host,4,fp32,4,sub,16384,32.0155,31234832,374.8,238,0.1248
device,host,4,fp32,4,mul,16384,32.2006,31055298,372.7,238,0.1256
device,host,4,fp32,4,fma,16384,31.8540,31393260,502.3,238,0.1242
device,resident,4,fp32,4,abs,16384,4.1205,242690041,1941.5,1819,0.1228
device,resident,4,fp32,4,neg,16384,4.3945,227557843,1820.5,1782,0.1283
device,resident,4,fp32,4,copysign,16384,4.6029,217252427,2607.0,1680,0.1267
device,resident,4,fp32,4,min,16384,4.6081,217007870,2604.1,1654,0.1249
device,resident,4,fp32,4,max,16384,4.6056,217126985,2605.5,1659,0.1252
device,resident,4,fp32,4,minnum,16384,4.6117,216841696,2602.1,1652,0.1248
device,resident,4,fp32,4,maxnum,16384,4.6111,216866011,2602.4,1650,0.1247
device,resident,4,fp32,4,cmplt,16384,4.6741,213943819,2567.3,1653,0.1266
device,resident,4,fp32,4,cmple,16384,4.7450,210748667,2529.0,1649,0.1282
device,resident,4,fp32,4,cmpeq,16384,4.7752,209414280,2513.0,1589,0.1243
device,resident,4,fp32,4,select,16384,4.7781,209287527,3348.6,1596,0.1249
device,resident,4,fp32,4,iand,16384,4.7812,209152094,2509.8,1595,0.1249
device,resident,4,fp32,4,ior,16384,4.7778,209302427,2511.6,1589,0.1244
device,resident,4,fp32,4,ixor,16384,4.7798,209215851,2510.6,1596,0.1250
device,resident,4,fp32,4,iadd,16384,4.7788,209256050,2511.1,1593,0.1247
device,resident,4,fp32,4,isub,16384,5.2355,191001902,2292.0,1593,0.1366
device,resident,4,fp32,4,ishl,16384,5.5530,180082050,2161.0,1358,0.1236
device,resident,4,fp32,4,ishr,16384,5.5531,180079162,2160.9,1367,0.1244
device,resident,4,fp32,4,icmplt,16384,5.5480,180245704,2162.9,1365,0.1241
device,resident,4,fp32,4,add,16384,5.5487,180222818,2162.7,1359,0.1235
device,resident,4,fp32,4,sub,16384,5.5485,180227625,2162.7,1367,0.1243
device,resident,4,fp32,4,mul,16384,5.5523,180106397,2161.3,1367,0.1244
device,resident,4,fp32,4,fma,16384,5.5497,180188731,2883.0,1363,0.1239
software,host,0,fp32,4,abs,32768,34.5435,28948996,231.6,104,0.1177
software,host,0,fp32,4,neg,32768,40.4792,24704059,197.6,95,0.1260
software,host,0,fp32,4,copysign,32768,41.1727,24287961,291.5,93,0.1255
software,host,0,fp32,4,min,32768,79.6765,12550759,150.6,48,0.1253
software,host,0,fp32,4,max,32768,79.6482,12555205,150.7,48,0.1253
software,host,0,fp32,4,minnum,32768,80.3360,12447727,149.4,48,0.1264
software,host,0,fp32,4,maxnum,32768,79.9668,12505195,150.1,47,0.1232
software,host,0,fp32,4,cmplt,32768,100.4186,9958319,119.5,39,0.1283
software,host,0,fp32,4,cmple,32768,102.3489,9770501,117.2,38,0.1274
software,host,0,fp32,4,cmpeq,32768,84.1150,11888483,142.7,46,0.1268
software,host,0,fp32,4,select,32768,37.9840,26326848,421.2,101,0.1257
software,host,0,fp32,4,iand,32768,31.8880,31359800,376.3,120,0.1254
software,host,0,fp32,4,ior,32768,32.3992,30864972,370.4,118,0.1253
